route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
916,DX-916-Weekday-4-24-09-1111100,26916137,"916 West Edm Mall",0,007 03,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916138,"916 West Edm Mall",0,005 01,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916139,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916140,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916141,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916142,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916143,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916144,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916145,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916146,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916147,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916148,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916149,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916150,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916151,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916152,"916 West Edm Mall",0,917 05,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916153,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916154,"916 West Edm Mall",0,907 05,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916155,"916 West Edm Mall",0,918 01,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916156,"916 West Edm Mall",0,900 11,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916157,"916 West Edm Mall",0,005 04,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916158,"916 West Edm Mall",0,101 01,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916159,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916160,"916 West Edm Mall",0,919 05,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916161,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916162,"916 West Edm Mall",0,907 05,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916163,"916 West Edm Mall",0,052 15,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916164,"916 West Edm Mall",0,919 12,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916165,"916 West Edm Mall",0,101 01,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916166,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916167,"916 West Edm Mall",0,052 14,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916168,"916 West Edm Mall",0,916 12,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916169,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916170,"916 West Edm Mall",0,052 14,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916171,"916 West Edm Mall",0,916 12,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916172,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916173,"916 West Edm Mall",0,900 13,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916174,"916 West Edm Mall",0,900 11,916-32-East,1,1
916,DX-916-Weekday-4-24-09-1111100,26916175,"916 West Edm Mall",0,009 31,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930751,"916 Lewis Farms",1,902 03,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930752,"916 Lewis Farms",1,723 01,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930753,"916 Lewis Farms",1,919 02,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930754,"916 Lewis Farms",1,922 02,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930755,"916 Lewis Farms",1,916 01,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930756,"916 Lewis Farms",1,004 07,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930757,"916 Lewis Farms",1,922 05,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930758,"916 Lewis Farms",1,922 06,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930759,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930760,"916 Lewis Farms",1,922 03,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930761,"916 Lewis Farms",1,912 01,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930762,"916 Lewis Farms",1,916 03,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930763,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930764,"916 Lewis Farms",1,916 02,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930765,"916 Lewis Farms",1,005 01,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930766,"916 Lewis Farms",1,917 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930767,"916 Lewis Farms",1,917 05,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930768,"916 Lewis Farms",1,922 03,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930769,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930770,"916 Lewis Farms",1,922 08,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930771,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930772,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930773,"916 Lewis Farms",1,922 08,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930774,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930775,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930776,"916 Lewis Farms",1,922 08,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930777,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930778,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930779,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930780,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930781,"916 Lewis Farms",1,054 10,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930782,"916 Lewis Farms",1,900 11,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930783,"916 Lewis Farms",1,005 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930784,"916 Lewis Farms",1,101 01,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930785,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930786,"916 Lewis Farms",1,919 05,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930787,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930788,"916 Lewis Farms",1,907 05,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930789,"916 Lewis Farms",1,052 15,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930790,"916 Lewis Farms",1,900 11,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930791,"916 Lewis Farms",1,917 01,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930792,"916 Lewis Farms",1,101 01,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930793,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930794,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930795,"916 Lewis Farms",1,917 04,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930796,"916 Lewis Farms",1,919 09,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930797,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930798,"916 Lewis Farms",1,052 14,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930799,"916 Lewis Farms",1,916 12,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930800,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930801,"916 Lewis Farms",1,913 03,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930802,"916 Lewis Farms",1,916 12,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930803,"916 Lewis Farms",1,901 10,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930804,"916 Lewis Farms",1,004 37,916-61-West,1,1
916,DX-916-Weekday-5-24-09-1111100,26930805,"916 West Edm Mall",0,917 05,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930806,"916 West Edm Mall",0,055 02,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930807,"916 West Edm Mall",0,055 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930808,"916 West Edm Mall",0,055 06,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930809,"916 West Edm Mall",0,717 02,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930810,"916 West Edm Mall",0,052 07,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930811,"916 West Edm Mall",0,916 03,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930812,"916 West Edm Mall",0,916 01,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930813,"916 West Edm Mall",0,916 02,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930814,"916 West Edm Mall",0,912 02,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930815,"916 West Edm Mall",0,916 05,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930816,"916 West Edm Mall",0,916 06,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930817,"916 West Edm Mall",0,922 03,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930818,"916 West Edm Mall",0,919 06,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930819,"916 West Edm Mall",0,912 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930820,"916 West Edm Mall",0,007 03,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930821,"916 West Edm Mall",0,005 01,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930822,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930823,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930824,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930825,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930826,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930827,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930828,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930829,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930830,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930831,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930832,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930833,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930834,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930835,"916 West Edm Mall",0,917 05,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930836,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930837,"916 West Edm Mall",0,907 05,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930838,"916 West Edm Mall",0,918 01,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930839,"916 West Edm Mall",0,900 11,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930840,"916 West Edm Mall",0,005 04,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930841,"916 West Edm Mall",0,101 01,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930842,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930843,"916 West Edm Mall",0,919 05,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930844,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930845,"916 West Edm Mall",0,907 05,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930846,"916 West Edm Mall",0,052 15,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930847,"916 West Edm Mall",0,919 12,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930848,"916 West Edm Mall",0,101 01,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930849,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930850,"916 West Edm Mall",0,052 14,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930851,"916 West Edm Mall",0,916 12,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930852,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930853,"916 West Edm Mall",0,052 14,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930854,"916 West Edm Mall",0,916 12,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930855,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930856,"916 West Edm Mall",0,900 13,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930857,"916 West Edm Mall",0,900 11,916-32-East,1,1
916,DX-916-Weekday-5-24-09-1111100,26930858,"916 West Edm Mall",0,009 31,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1110100,26942636,"916 Lewis Farms",1,916 09,916-62-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942637,"916 West Edm Mall",0,917 04,916-35-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942638,"916 Lewis Farms",1,902 03,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942639,"916 Lewis Farms",1,723 01,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942640,"916 Lewis Farms",1,919 02,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942641,"916 Lewis Farms",1,922 02,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942642,"916 Lewis Farms",1,916 01,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942643,"916 Lewis Farms",1,004 07,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942644,"916 Lewis Farms",1,922 05,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942645,"916 Lewis Farms",1,922 06,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942646,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942647,"916 Lewis Farms",1,922 03,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942648,"916 Lewis Farms",1,912 01,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942649,"916 Lewis Farms",1,916 03,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942650,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942651,"916 Lewis Farms",1,916 02,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942652,"916 Lewis Farms",1,005 01,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942653,"916 Lewis Farms",1,917 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942654,"916 Lewis Farms",1,917 05,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942655,"916 Lewis Farms",1,922 03,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942656,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942657,"916 Lewis Farms",1,922 08,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942658,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942659,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942660,"916 Lewis Farms",1,922 08,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942661,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942662,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942663,"916 Lewis Farms",1,922 08,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942664,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942665,"916 Lewis Farms",1,007 08,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942666,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942667,"916 Lewis Farms",1,916 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942668,"916 Lewis Farms",1,054 10,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942669,"916 Lewis Farms",1,900 11,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942670,"916 Lewis Farms",1,005 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942671,"916 Lewis Farms",1,101 01,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942672,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942673,"916 Lewis Farms",1,919 05,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942674,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942675,"916 Lewis Farms",1,907 05,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942676,"916 Lewis Farms",1,052 15,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942677,"916 Lewis Farms",1,900 11,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942678,"916 Lewis Farms",1,917 01,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942679,"916 Lewis Farms",1,101 01,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942680,"916 Lewis Farms",1,922 07,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942681,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942682,"916 Lewis Farms",1,917 04,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942683,"916 Lewis Farms",1,919 09,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942684,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942685,"916 Lewis Farms",1,052 14,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942686,"916 Lewis Farms",1,916 12,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942687,"916 Lewis Farms",1,916 10,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942688,"916 Lewis Farms",1,913 03,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942689,"916 Lewis Farms",1,916 12,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942690,"916 Lewis Farms",1,901 10,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942691,"916 Lewis Farms",1,004 37,916-61-West,1,1
916,DX-916-Weekday-6-24-09-1111100,26942692,"916 West Edm Mall",0,917 05,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942693,"916 West Edm Mall",0,055 02,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942694,"916 West Edm Mall",0,055 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942695,"916 West Edm Mall",0,055 06,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942696,"916 West Edm Mall",0,717 02,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942697,"916 West Edm Mall",0,052 07,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942698,"916 West Edm Mall",0,916 03,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942699,"916 West Edm Mall",0,916 01,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942700,"916 West Edm Mall",0,916 02,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942701,"916 West Edm Mall",0,912 02,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942702,"916 West Edm Mall",0,916 05,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942703,"916 West Edm Mall",0,916 06,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942704,"916 West Edm Mall",0,922 03,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942705,"916 West Edm Mall",0,919 06,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942706,"916 West Edm Mall",0,912 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942707,"916 West Edm Mall",0,007 03,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942708,"916 West Edm Mall",0,005 01,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942709,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942710,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942711,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942712,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942713,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942714,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942715,"916 West Edm Mall",0,922 08,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942716,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942717,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942718,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942719,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942720,"916 West Edm Mall",0,007 08,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942721,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942722,"916 West Edm Mall",0,917 05,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942723,"916 West Edm Mall",0,916 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942724,"916 West Edm Mall",0,907 05,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942725,"916 West Edm Mall",0,918 01,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942726,"916 West Edm Mall",0,900 11,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942727,"916 West Edm Mall",0,005 04,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942728,"916 West Edm Mall",0,101 01,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942729,"916 West Edm Mall",0,922 07,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942730,"916 West Edm Mall",0,919 05,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942731,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942732,"916 West Edm Mall",0,907 05,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942733,"916 West Edm Mall",0,052 15,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942734,"916 West Edm Mall",0,919 12,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942735,"916 West Edm Mall",0,101 01,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942736,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942737,"916 West Edm Mall",0,052 14,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942738,"916 West Edm Mall",0,916 12,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942739,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942740,"916 West Edm Mall",0,052 14,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942741,"916 West Edm Mall",0,916 12,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942742,"916 West Edm Mall",0,916 10,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942743,"916 West Edm Mall",0,900 13,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942744,"916 West Edm Mall",0,900 11,916-32-East,1,1
916,DX-916-Weekday-6-24-09-1111100,26942745,"916 West Edm Mall",0,009 31,916-32-East,1,1
916,DX-916-Weekday-99-24-09-0001000,26561447,"916 West Edm Mall",0,916 08,916-32-East,1,1
916,DX-916-Weekday-99-24-09-0001000,26561449,"916 Lewis Farms",1,916 07,916-62-West,1,1
916,DX-916-Weekday-99-24-09-1110100,26561448,"916 Lewis Farms",1,916 11,916-63-West,1,1
916,DX-916-Weekday-99-24-09-1110100,26561450,"916 Lewis Farms",1,916 09,916-62-West,1,1
916,DX-916-Weekday-99-24-09-1111100,26561451,"916 West Edm Mall",0,917 04,916-35-East,1,1
916,DX-916-Weekday-99-24-09-1111100,26598639,"916 Lewis Farms",1,902 03,916-61-West,1,1
